"","genes","logFC","logCPM","F","PValue","FDR"
"RPS6KL1","RPS6KL1",4.68212003974958,0.301157336572415,1.75201882673457,0.185625834809998,0.923145159900054
"CECR5","CECR5",4.17870093007707,1.68488392939091,1.75171437400864,0.185664052552588,0.923145159900054
"AMHR2","AMHR2",-4.50729993379063,0.835902640220202,1.75082753741451,0.185775428641952,0.923145159900054
"LOC105602998","LOC105602998",-4.82911044295251,0.850572597443055,1.74986077690659,0.185896930651574,0.923145159900054
"SLC25A26","SLC25A26",-2.02395055391232,3.68820202987474,1.74892152042304,0.186015064394639,0.923145159900054
"SETD1A","SETD1A",-4.57154663648132,0.714424732412014,1.74711739303153,0.186242220903489,0.923145159900054
"PGBD2","PGBD2",-4.71268422150628,0.384624058744253,1.74614946975898,0.186364224350432,0.923145159900054
"MRPS24","MRPS24",-1.06871769211522,5.11172055814992,1.74608982127589,0.18637174587729,0.923145159900054
"BASP1","BASP1",-4.7881320009479,0.32244734645821,1.74604258396166,0.18637770263664,0.923145159900054
"BCAP29","BCAP29",-1.07825403131713,5.07227934349569,1.74445374080785,0.186578189219272,0.923145159900054
"MMP28","MMP28",-4.78809300736805,0.311022983467394,1.74292186751183,0.186771724516674,0.923145159900054
"SLC24A2","SLC24A2",4.76146427264803,0.0740861870279876,1.74203515564548,0.18688385742317,0.923145159900054
"C25H1orf198","C25H1orf198",2.32603026217807,3.3492042705247,1.74130272040287,0.186976539657763,0.923145159900054
"PRCP","PRCP",3.24521355770628,2.55174499006239,1.74114663674995,0.186996297364812,0.923145159900054
"LOC105612392","LOC105612392",-4.35506537433663,0.968565082297593,1.74104359870126,0.187009341672616,0.923145159900054
"BCL7C","BCL7C",-4.45284291602229,0.813975653195449,1.7408811183387,0.187029913348761,0.923145159900054
"LOC101102078","LOC101102078",1.6469914289393,4.13614588831579,1.7407285917685,0.187049227167489,0.923145159900054
"LOC101113206","LOC101113206",4.57012610608858,1.33173807529035,1.74062754175945,0.187062023996017,0.923145159900054
"PSMA4","PSMA4",-0.721021227260541,6.18527779457284,1.7399314199681,0.187150207532106,0.923145159900054
"LOC105609847","LOC105609847",4.68215459268787,0.254467092440474,1.73952940599312,0.187201156005593,0.923145159900054
"LOC105611247","LOC105611247",4.68215459268787,0.254467092440474,1.73952940599312,0.187201156005593,0.923145159900054
"LOC106991227","LOC106991227",-0.947606547129377,5.39353552688991,1.73930127024384,0.187230075528025,0.923145159900054
"LOC105616292","LOC105616292",4.76154214595631,0.0621507984503162,1.73902523572625,0.187265073862446,0.923145159900054
"SLC40A1","SLC40A1",0.892729328746455,5.53896027606185,1.73876371667803,0.187298238803939,0.923145159900054
"PPP2R5D","PPP2R5D",3.04231648583679,2.72698999738378,1.7381174460241,0.187380225917868,0.923145159900054
"PCK2","PCK2",4.53484770519602,0.476919858271114,1.73651095259013,0.187584209624387,0.923145159900054
"SLC35F1","SLC35F1",2.62871634317829,3.04936022328252,1.73646168645765,0.187590469248141,0.923145159900054
"ACTB","ACTB",1.08108194853597,5.06593822329684,1.73634953363045,0.1876047199943,0.923145159900054
"ANXA2","ANXA2",0.726620105723045,6.18317016493685,1.73632028704985,0.187608436430394,0.923145159900054
"LOC101108031","LOC101108031",-4.56218282194538,0.665185831350992,1.73546608505891,0.187717019803707,0.923145159900054
"ABCD3","ABCD3",-0.655712081207854,6.54442887994284,1.73415959281351,0.187883238311355,0.923145159900054
"LOC101105149","LOC101105149",-4.86402008357559,0.0545727348200106,1.73412059615146,0.18788820229407,0.923145159900054
"SETD5","SETD5",-0.654483176911256,6.55359192338324,1.73405715049337,0.1878962787768,0.923145159900054
"EGLN3","EGLN3",0.646282878898545,6.62599398841011,1.73337118022621,0.18798362697566,0.923145159900054
"TOMM70A","TOMM70A",0.521933931803216,7.88798095122105,1.73334384819992,0.187987108284923,0.923145159900054
"SMARCD1","SMARCD1",4.45488382104525,1.33170873851957,1.73327112648501,0.187996371292474,0.923145159900054
"NAP1L5","NAP1L5",4.27189575831746,1.58837302768634,1.73261148592133,0.188080417991491,0.923145159900054
"SPTSSA","SPTSSA",4.4980108737429,0.566988193615649,1.73225561781045,0.188125778327799,0.923145159900054
"RTN4RL2","RTN4RL2",4.76172719077029,0.0340072062591646,1.73196091103035,0.188163352440247,0.923145159900054
"COQ10B","COQ10B",2.12992407583963,3.5571656472412,1.73161761773978,0.188207132180866,0.923145159900054
"PAK3","PAK3",-2.91909562846679,2.79969867071193,1.73081379220867,0.188309689379211,0.923145159900054
"PGK1","PGK1",-0.461848431850482,9.64069959022751,1.7302500534109,0.188381653585025,0.923145159900054
"DNAJB9","DNAJB9",-0.861853310868765,5.62662744844168,1.73003354429483,0.188409300613968,0.923145159900054
"MED26","MED26",4.69201837069072,0.234914607373025,1.72983856264718,0.188434202745178,0.923145159900054
"ASB4","ASB4",-0.711712228855933,6.21241399645211,1.72956063480871,0.188469704993653,0.923145159900054
"COL23A1","COL23A1",4.68218650636921,0.212629134621022,1.72851415706584,0.188603450981765,0.923145159900054
"LOC101103260","LOC101103260",4.61404311729245,0.399320495153281,1.72685330653338,0.188815944337666,0.923145159900054
"PRICKLE3","PRICKLE3",-4.71321960944292,0.310434212158103,1.72633722717452,0.188882029576449,0.923145159900054
"DACT3","DACT3",4.11212861291229,1.13119183561049,1.72491079388356,0.18906482804604,0.923145159900054
"C5H19orf71","C5H19orf71",4.28011598918482,0.89738387060849,1.72463778414739,0.189099837929309,0.923145159900054
"USP54","USP54",1.16086518695381,4.88999379428342,1.72458534696754,0.189106563167574,0.923145159900054
"ABHD18","ABHD18",0.655766542348827,6.55511664817168,1.72369900609992,0.189220281418012,0.923145159900054
"OSMR","OSMR",1.53395318311376,4.26787905004756,1.72272381103131,0.18934549177785,0.923145159900054
"HCAR1","HCAR1",4.61392035755796,0.382500713043555,1.72215355306967,0.189418754880266,0.923145159900054
"WDR73","WDR73",-4.57135238294295,0.631470536940562,1.72167291624605,0.189480529679039,0.923145159900054
"FAM109A","FAM109A",4.40707992185758,0.646972814035934,1.72056692603387,0.189622768429151,0.923145159900054
"TDP1","TDP1",4.68221063145924,0.181690625344066,1.72046666232155,0.189635669254062,0.923145159900054
"MIF","MIF",-4.15734148792407,1.28128660467474,1.71975067661529,0.189727824104435,0.923145159900054
"ENOX2","ENOX2",-0.940096476013262,5.3810841049145,1.71928372076425,0.189787954322545,0.923145159900054
"CHRDL2","CHRDL2",4.53520096794108,0.41270572939266,1.71882699928734,0.189846788137309,0.923145159900054
"ATCAY","ATCAY",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"HOXA2","HOXA2",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"LOC105608579","LOC105608579",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"LOC106991585","LOC106991585",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"MAPK7","MAPK7",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"SYP","SYP",-4.86453196599711,-0.00833815097876949,1.7184912702976,0.189890049531497,0.923145159900054
"RPP14","RPP14",0.798660876020441,5.83879227759374,1.71817735741285,0.189930510137859,0.923145159900054
"LOC106991747","LOC106991747",2.47373938469073,3.20087642204512,1.71816839393335,0.189931665598964,0.923145159900054
"CEPT1","CEPT1",-1.23168484589602,4.77254894975888,1.71739329252651,0.190031613094258,0.923145159900054
"VSIG10","VSIG10",4.11210076302599,1.10544724611179,1.7154017341634,0.190288701090895,0.923145159900054
"LY6G5B","LY6G5B",4.11209920022289,1.10364626245032,1.71474305478182,0.190373818468379,0.923145159900054
"HSPA4L","HSPA4L",-1.35296314772097,4.54651585292093,1.71423496905471,0.19043950581392,0.923145159900054
"ALG5","ALG5",4.26693854114601,0.858378691705833,1.71341485351218,0.190545589377387,0.923145159900054
"KLHL3","KLHL3",-4.54514409315842,0.568332961562873,1.71340563684579,0.190546781962831,0.923145159900054
"ARHGEF12","ARHGEF12",0.556794901191226,7.36494404444866,1.71300974824664,0.19059801596579,0.923145159900054
"LOC105608879","LOC105608879",-4.71364253025868,0.255021603056785,1.71192801490998,0.190738090638356,0.923145159900054
"ERI1","ERI1",-2.86978470834891,2.81409142719884,1.71169442549042,0.19076835411178,0.923145159900054
"RBM23","RBM23",-1.21751054656209,4.77332950130629,1.71037184914993,0.190939810653447,0.923145159900054
"APOC3","APOC3",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"LCA5L","LCA5L",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"LOC101112989","LOC101112989",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"LOC105602133","LOC105602133",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"LOC105610198","LOC105610198",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"LOC105613798","LOC105613798",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"PHEX","PHEX",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"RAVER1","RAVER1",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"SLC10A3","SLC10A3",4.76231830816596,-0.0542631418040211,1.71006094567241,0.190980141737458,0.923145159900054
"ZSWIM7","ZSWIM7",3.48176713260007,2.27633848612992,1.71003784976706,0.190983138185651,0.923145159900054
"CUBN","CUBN",4.65330318067728,0.153120840325053,1.70907588367217,0.191107991784193,0.923145159900054
"HEXIM2","HEXIM2",4.65330700483941,0.152543582335224,1.7089303389334,0.19112689033017,0.923145159900054
"ODF2L","ODF2L",-3.59425487175234,2.20332827522221,1.70777044726552,0.191277576715195,0.923145159900054
"LOC105608136","LOC105608136",4.49806486626452,0.476698350912876,1.70649631708516,0.191443264087375,0.923145159900054
"SYNJ1","SYNJ1",-1.42686971482718,4.42114721821632,1.7059962176145,0.191508342580083,0.923145159900054
"ZCCHC4","ZCCHC4",3.33260689630951,2.42889256788691,1.70444501684216,0.191710366326098,0.923145159900054
"LOC105614961","LOC105614961",4.68226096582994,0.118703411675101,1.70431423664021,0.191727410113739,0.923145159900054
"FAM169A","FAM169A",-3.88336370117506,1.5426253495104,1.70352460477616,0.19183035561134,0.923145159900054
"LOC105616544","LOC105616544",-4.79145657989609,0.0715966755677325,1.70311139679661,0.191884251872581,0.923145159900054
"LOC106990374","LOC106990374",-1.97624383177938,3.71920346671136,1.70295149058642,0.191905113780666,0.923145159900054
"LYRM7","LYRM7",-1.11108470563734,4.97857694821144,1.70278654080481,0.191926636464409,0.923145159900054
"RNF7","RNF7",-1.57142672075121,4.21403749277225,1.70270594875226,0.191937153157764,0.923145159900054
"LOC101105269","LOC101105269",3.47244595550977,2.27471952184936,1.70267911279565,0.191940655209754,0.923145159900054
"C5H1orf35","C5H1orf35",-3.8833364414031,1.54059037049579,1.7025992334593,0.191951079784496,0.923145159900054
"LOC105602927","LOC105602927",-4.25042573359548,1.01887640952609,1.70256139439487,0.191956018165315,0.923145159900054
"PRR14","PRR14",-4.78752227025229,0.154476928564374,1.70139566402626,0.192108230468588,0.923145159900054
"IRAK1BP1","IRAK1BP1",-3.54902088214554,2.30104254951317,1.70104892415787,0.19215353233848,0.923145159900054
"NOP58","NOP58",1.03042595721463,5.15545431517316,1.70089375971924,0.192173808748706,0.923145159900054
"ENTPD7","ENTPD7",-0.864477300027139,5.59731905721949,1.70006831561413,0.192281717240794,0.923145159900054
"PTX4","PTX4",-4.54546072108498,0.51744287098025,1.69907000862468,0.192412318256711,0.923145159900054
"SLC5A2","SLC5A2",4.68228073199503,0.0944494304917426,1.6981691786566,0.192530256001172,0.923145159900054
"SLC35F5","SLC35F5",0.807082526839631,5.78250819308853,1.69783967036701,0.192573416709569,0.923145159900054
"PAK1","PAK1",1.03038564855089,5.17263268416741,1.69782547493731,0.19257527635461,0.923145159900054
"CNKSR2","CNKSR2",0.997190690359085,5.23636775827309,1.69770431893645,0.192591149017545,0.923145159900054
"ENPP5","ENPP5",-2.69502630213376,2.96775122369829,1.69768525988772,0.192593646085005,0.923145159900054
"MAMLD1","MAMLD1",4.53567795677372,0.332530543381603,1.69746353142028,0.192622699156536,0.923145159900054
"SPAG5","SPAG5",3.8826863442178,1.50395604083689,1.69736557013796,0.192635536649435,0.923145159900054
"TMEM35","TMEM35",-4.78744392013052,0.134192442856101,1.69616177205219,0.192793371913802,0.923145159900054
"LOXL1","LOXL1",4.26708326766315,0.804098206398981,1.69610257650326,0.19280113719852,0.923145159900054
"CHD3","CHD3",1.82842855064154,3.87431307574616,1.69517013419245,0.192923503396948,0.923145159900054
"PISD","PISD",4.65368043035935,0.0969808803821085,1.69503359271016,0.19294142961268,0.923145159900054
"SHC2","SHC2",4.49809217856245,0.434754080507366,1.69490499478114,0.192958314717078,0.923145159900054
"SNX9","SNX9",0.946529985486909,5.35271578120093,1.69489119598529,0.192960126622592,0.923145159900054
"LOC101121783","LOC101121783",4.53574356882806,0.321965077328259,1.69470239411292,0.192984919996528,0.923145159900054
"LOC105613565","LOC105613565",-4.787412295794,0.126068573908394,1.69407371568785,0.193067504588634,0.923145159900054
"CAMK2G","CAMK2G",-0.944216424874539,5.35614712564854,1.69367116204997,0.193120406611334,0.923145159900054
"LOC105606707","LOC105606707",4.60487674952315,0.266345090322774,1.69362193949954,0.19312687640816,0.923145159900054
"LOC101106431","LOC101106431",-4.13761702624795,1.16214176992159,1.69296449463398,0.193213315044313,0.923145159900054
"SLC25A28","SLC25A28",2.77290094900327,2.91013887639278,1.69267835238735,0.19325095018159,0.923145159900054
"SLITRK5","SLITRK5",-3.80146838374294,2.00704399560679,1.69242200206762,0.193284674181701,0.923145159900054
"PTX3","PTX3",-4.35541783131361,0.821459618745548,1.69242132131721,0.193284763746534,0.923145159900054
"MAP7","MAP7",-4.71425990914864,0.177915555075358,1.69235789452066,0.193293108883392,0.923145159900054
"EEA1","EEA1",-0.511696191190951,7.94846724159859,1.69221780247909,0.193311542447098,0.923145159900054
"PRKAR2A","PRKAR2A",-0.452392483129008,9.84443266469436,1.69204969754134,0.193333664709844,0.923145159900054
"GNB5","GNB5",2.09119249925523,3.55505793768519,1.69121990575151,0.193442906951162,0.923145159900054
"PAPLN","PAPLN",4.40757450351343,0.542009987594565,1.69032343142526,0.1935610090395,0.923145159900054
"RAP1A","RAP1A",-0.634472665196654,6.62701674260665,1.69002010619814,0.19360098837457,0.923145159900054
"ACADVL","ACADVL",0.600690155747549,6.91246757595796,1.69001447376304,0.193601730840659,0.923145159900054
"LOC105613121","LOC105613121",4.53587316110407,0.301376287351238,1.68935558814088,0.193688607939048,0.923145159900054
"SOAT1","SOAT1",1.41330090857478,4.43886707783476,1.6893197495633,0.193693334726874,0.923145159900054
"MACROD1","MACROD1",0.65780746819397,6.49212097609036,1.6886033838135,0.193787845253606,0.923145159900054
"NQO1","NQO1",-0.931745638000462,5.38718064299344,1.68820302052304,0.193840688885825,0.923145159900054
"FASTKD2","FASTKD2",-0.623523180293154,6.73415870316545,1.68811690517922,0.193852057382862,0.923145159900054
"KDELR1","KDELR1",3.55587931007417,2.18217788676987,1.68665910172726,0.194044627309823,0.923145159900054
"FRMPD4","FRMPD4",-4.79203199273325,0.00323163928704509,1.68633800835237,0.194087072495585,0.923145159900054
"ADM","ADM",4.26718460216472,0.771851254928499,1.68609267228479,0.19411951067418,0.923145159900054
"IL15RA","IL15RA",4.65393341559602,0.0601283556912537,1.68592866307213,0.194141199403402,0.923145159900054
"ZNF770","ZNF770",-0.718908091623326,6.14268650600531,1.68539364273601,0.19421197068695,0.923145159900054
"C1H1orf146","C1H1orf146",4.40767552848822,0.52263768985804,1.68492440474882,0.194274065264099,0.923145159900054
"HACL1","HACL1",-1.74854046912125,3.96391357974602,1.68443365728584,0.194339031044928,0.923145159900054
"INPP5E","INPP5E",4.28695265250858,0.772417704395434,1.68364984227548,0.194442846191696,0.923145159900054
"ZC3H13","ZC3H13",0.921091585930068,5.40459726832752,1.68340198781619,0.194475687648258,0.923145159900054
"QRSL1","QRSL1",-0.832338718895636,5.69657575750579,1.68272729251941,0.194565119666353,0.923145159900054
"INPP1","INPP1",2.43182597349477,3.19403246607129,1.68194053729828,0.194669466183113,0.923145159900054
"TRIM16","TRIM16",4.68233969397292,0.0233338193594966,1.68035604695831,0.194879814231779,0.923145159900054
"LYZ","LYZ",-4.63271546435481,0.285880798419063,1.68008168914785,0.19491626343911,0.923145159900054
"LOC101120022","LOC101120022",-1.03444582480942,5.12013177345372,1.67976127448369,0.194958841527295,0.923145159900054
"LIPG","LIPG",-2.772433970135,2.89753502149255,1.67856323947973,0.195118138059909,0.923145159900054
"FAM104A","FAM104A",4.53615081378824,0.25838923611737,1.67832923653344,0.195149270002121,0.923145159900054
"C13H20orf144","C13H20orf144",-4.79233559072793,-0.0322509649833646,1.67772280689917,0.195229976951248,0.923145159900054
"LOC105602032","LOC105602032",-4.79233559072793,-0.0322509649833646,1.67772280689917,0.195229976951248,0.923145159900054
"LOC105602262","LOC105602262",-4.79233559072793,-0.0322509649833646,1.67772280689917,0.195229976951248,0.923145159900054
"LOC105607575","LOC105607575",-4.79233559072793,-0.0322509649833646,1.67772280689917,0.195229976951248,0.923145159900054
"TLR1","TLR1",-4.79233559072793,-0.0322509649833646,1.67772280689917,0.195229976951248,0.923145159900054
"LOC105607030","LOC105607030",-3.62614404740841,2.12110079057225,1.67662841379139,0.195375723612981,0.923145159900054
"SGCD","SGCD",-0.501655887668691,8.09202963832145,1.67655511507864,0.195385489776277,0.923145159900054
"LOC101103352","LOC101103352",-4.71480075396362,0.113175121130688,1.67629692619395,0.195419894861237,0.923145159900054
"OFD1","OFD1",1.34071063430111,4.54417647150713,1.67514492130721,0.195573492271151,0.923559776696146
"LOC101122769","LOC101122769",4.42171536284967,0.478233449013572,1.67274523010762,0.195893898431577,0.924063064915349
"LOC105604459","LOC105604459",-0.46742120325841,9.03795004672279,1.67183922116232,0.196015028325773,0.924063064915349
"LOC105609992","LOC105609992",-4.71496428581463,0.0940090953631071,1.67159854028352,0.196047221173153,0.924063064915349
"SNX32","SNX32",-4.35568651744892,0.753024788413468,1.67132397399041,0.196083954006729,0.924063064915349
"HELLS","HELLS",4.43569917092299,1.35126681357653,1.67113511406346,0.196109225298861,0.924063064915349
"LOC101120007","LOC101120007",-4.66327945227535,0.28925188708945,1.67107093604671,0.19611781380905,0.924063064915349
"LOC101106178","LOC101106178",-4.63301297542799,0.248960450587965,1.67071369741551,0.196165628692067,0.924063064915349
"CNOT4","CNOT4",-0.572270771496808,7.12410210348168,1.66976642006196,0.196292483889492,0.924063064915349
"LOC106991740","LOC106991740",-4.54622562331322,0.407361991852436,1.66929036302368,0.196356271622848,0.924063064915349
"SERPINE2","SERPINE2",-2.68628406504152,2.97262597402733,1.66898888586591,0.19639667964374,0.924063064915349
"SF3B5","SF3B5",2.11684647296467,3.51936944034558,1.6679319806917,0.196538417241635,0.924063064915349
"PTBP2","PTBP2",-0.832264649975431,5.68496209991344,1.66756079543516,0.196588223939695,0.924063064915349
"RPS25","RPS25",0.59648547320386,6.92138246347097,1.66738923899864,0.196611248869349,0.924063064915349
"AKIRIN1","AKIRIN1",-1.45580393872684,4.34748063071476,1.66680427445719,0.196689781879417,0.924063064915349
"CMYA5","CMYA5",-0.388227970859118,13.1386634607286,1.66665837489875,0.196709375000917,0.924063064915349
"ZDHHC18","ZDHHC18",4.53646445444288,0.211411414809253,1.66647590273351,0.196733882744273,0.924063064915349
"HSBP1L1","HSBP1L1",-4.66312426866825,0.259549114339299,1.66327457236844,0.197164434429737,0.924674255272519
"LVRN","LVRN",2.19425320377035,3.43481431146953,1.66286782177495,0.197219217959544,0.924674255272519
"GPR174","GPR174",4.74626487450853,0.597913227335945,1.66272529612133,0.197238418362981,0.924674255272519
"LOC105609642","LOC105609642",4.2674988848043,0.68800171782557,1.66095807118316,0.197476672950859,0.924674255272519
"HK3","HK3",-4.7153530408681,0.0490738439197627,1.66067197285484,0.197515276020745,0.924674255272519
"ZNF385D","ZNF385D",3.13639036684437,2.52759780197917,1.65920328542498,0.197713584462085,0.924674255272519
"EIF4G2","EIF4G2",-0.418929693659502,11.3550992774802,1.65917788566386,0.197717016099454,0.924674255272519
"ZBTB25","ZBTB25",-1.73386643347045,3.9572458399813,1.65856945950103,0.197799238459635,0.924674255272519
"AMIGO2","AMIGO2",-2.61114776334722,3.02031117588894,1.65804762595936,0.197869790690602,0.924674255272519
"LOC101105816","LOC101105816",3.6699580719631,2.10747770491428,1.6574144651427,0.19795543407635,0.924674255272519
"LOC101114790","LOC101114790",-4.57062454336146,0.397161799593108,1.65527286254372,0.198245436628272,0.924674255272519
"ZNF512","ZNF512",1.30244380820158,4.58560416166541,1.65302198963162,0.198550773280172,0.924674255272519
"CNTLN","CNTLN",-1.58125055356644,4.17782423349569,1.65266194288244,0.19859966571901,0.924674255272519
"LOC106991234","LOC106991234",-4.35600754931803,0.686221050790945,1.65155797474715,0.198749666840151,0.924674255272519
"TNKS2","TNKS2",0.47599860061339,8.63109937803392,1.65151667949852,0.198755280390939,0.924674255272519
"NADSYN1","NADSYN1",4.49821332364765,0.267232684992577,1.65062955495335,0.198875918361713,0.924674255272519
"P2RX4","P2RX4",4.49821332364765,0.267232684992577,1.65062955495335,0.198875918361713,0.924674255272519
"ARL4D","ARL4D",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"CCDC57","CCDC57",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"LOC101123316","LOC101123316",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"LOC105603351","LOC105603351",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"LOC105611562","LOC105611562",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"LOC105616706","LOC105616706",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"LOC106991907","LOC106991907",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"TMEM53","TMEM53",4.65497663382197,-0.0873056635999223,1.65018833123159,0.198935951336504,0.924674255272519
"C3H12orf73","C3H12orf73",-4.13608240590257,1.11184622607172,1.64915600740633,0.199076492622179,0.924674255272519
"MET","MET",0.503922112828282,7.97169509586683,1.6490979902379,0.199084394578761,0.924674255272519
"CUL4B","CUL4B",0.870608981185757,5.54186698532359,1.64869005489041,0.199139965899676,0.924674255272519
"ARX","ARX",3.74075430349862,1.51824370141846,1.64853646415519,0.199160893640239,0.924674255272519
"CWC22","CWC22",-0.985946526423086,5.21100533388042,1.64728166974689,0.199331964330088,0.924674255272519
"MIEF1","MIEF1",2.08576612462595,3.53790848495956,1.6466031060711,0.199424547266597,0.924674255272519
"B3GNT5","B3GNT5",-1.68537389318528,4.01442762203959,1.64608201634701,0.199495678804849,0.924674255272519
"IKBKB","IKBKB",3.65142006848586,2.04593019462502,1.64439682719504,0.199725920236289,0.924674255272519
"NOL8","NOL8",-0.822757875037248,5.69204265216852,1.64390331963581,0.199793405502474,0.924674255272519
"SOX6","SOX6",-0.475339384274481,8.59979326707958,1.64238872969263,0.200000687186648,0.924674255272519
"P3H1","P3H1",1.98544284847459,3.65191356830121,1.64136621122241,0.20014076848958,0.924674255272519
"UBA7","UBA7",4.28701702638396,0.627279982500724,1.64057363699439,0.200249427584249,0.924674255272519
"ASPN","ASPN",1.3584357624534,4.49525898309411,1.63983377113973,0.200350923114671,0.924674255272519
"LOC105610214","LOC105610214",-4.25483693948825,1.44149403948533,1.63979429971969,0.200356339541556,0.924674255272519
"SNCAIP","SNCAIP",-4.25083293839946,0.824302104468033,1.63908829364782,0.200453249605646,0.924674255272519
"CD44","CD44",1.43804817928701,4.37338882645236,1.6386090613662,0.20051906291027,0.924674255272519
"TIGD6","TIGD6",4.29516323872591,0.676412437497543,1.63823985669253,0.200569783366969,0.924674255272519
"SBF2","SBF2",0.853993414955258,5.5698312036291,1.63799154992983,0.200603903638739,0.924674255272519
"ATPAF1","ATPAF1",-0.550003146497165,7.29171935181281,1.63751300553121,0.200669680518886,0.924674255272519
"GPHN","GPHN",-1.31012965512376,4.55849416970142,1.6370536391095,0.200732845198626,0.924674255272519
"HRH1","HRH1",4.36412551550579,1.23886073531494,1.63686565227554,0.200758700862931,0.924674255272519
"LOC101120178","LOC101120178",-4.71629117852588,-0.0566248512885405,1.63537530796718,0.200963821086369,0.924674255272519
"LOC105607754","LOC105607754",-4.71629117852588,-0.0566248512885405,1.63537530796718,0.200963821086369,0.924674255272519
"LOC105615625","LOC105615625",-4.71629117852588,-0.0566248512885405,1.63537530796718,0.200963821086369,0.924674255272519
"LOC106991057","LOC106991057",-4.71629117852588,-0.0566248512885405,1.63537530796718,0.200963821086369,0.924674255272519
"SOX13","SOX13",-4.71629117852588,-0.0566248512885405,1.63537530796718,0.200963821086369,0.924674255272519
"NUDT18","NUDT18",4.50248816954392,1.01466622427385,1.63516120744393,0.200993308573012,0.924674255272519
"EIF4G3","EIF4G3",-0.519348606458118,7.67967416451416,1.63510907326481,0.201000489642859,0.924674255272519
"TRAPPC2","TRAPPC2",1.59711014801983,4.12615224501231,1.63502011427905,0.20101274373444,0.924674255272519
"LOC105611472","LOC105611472",-4.54729174463285,0.272721537793049,1.63481751460627,0.201040655098132,0.924674255272519
"CDC34","CDC34",-2.52074010107652,3.07558213634246,1.63306575095105,0.201282178874846,0.924674255272519
"ROCK2","ROCK2",-0.438934536121595,10.1185545556068,1.63262662219546,0.201342777073721,0.924674255272519
"ITGB6","ITGB6",0.600350019041043,6.81916624889331,1.63214067263477,0.201409861389171,0.924674255272519
"RBBP5","RBBP5",0.914607157448737,5.38908323227183,1.63156298850311,0.201489643675244,0.924674255272519
"DGKD","DGKD",2.33804152688849,3.25386839282008,1.63087040555827,0.201585343310435,0.924674255272519
"KIF7","KIF7",4.29500640833503,0.64916424644857,1.63026530681343,0.201668998333617,0.924674255272519
"TMEM177","TMEM177",-4.25095517384875,0.792415633033326,1.62942648490441,0.201785033192844,0.924674255272519
"CRTAP","CRTAP",3.59908677186055,2.1011484545299,1.62935281755548,0.201795227403685,0.924674255272519
"TTC31","TTC31",-4.00397144271375,1.28111770606523,1.62884844499684,0.201865039600514,0.924674255272519
"ATP5B","ATP5B",0.448344852106751,9.63252745982817,1.6285236274354,0.201910013925217,0.924674255272519
"KIF15","KIF15",3.88437419077575,1.33127446896469,1.62824145888344,0.201949092627052,0.924674255272519
"GFRA3","GFRA3",4.05661772100851,1.61557159021838,1.62753212208284,0.202047370961384,0.924674255272519
"NXF1","NXF1",-3.06401581140802,2.57174458682606,1.6262642761275,0.202223170763066,0.924674255272519
"DCAKD","DCAKD",-4.63461123800561,0.0641080655132766,1.62549154279253,0.202330406440455,0.924674255272519
"SEC23A","SEC23A",-0.667529711135772,6.34169408338312,1.62528658156217,0.202358861061938,0.924674255272519
"LOC105606818","LOC105606818",-4.40602933075015,0.606145064956014,1.62496836577285,0.202403048067568,0.924674255272519
"SMURF1","SMURF1",3.79116419064546,1.88393259356174,1.62484168619244,0.20242064178008,0.924674255272519
"LTBP4","LTBP4",1.87697182771691,3.75975356093077,1.62411854668029,0.202521108455946,0.924674255272519
"LOC101122981","LOC101122981",-4.63143315317208,0.764011681913126,1.62393259357711,0.2025469526406,0.924674255272519
"KCNT1","KCNT1",-4.57016335290275,0.276777195129538,1.62367797133686,0.202582346916473,0.924674255272519
"PI15","PI15",0.734086077442367,6.01944506452118,1.62357476597032,0.202596695259601,0.924674255272519
