"","genes","logFC","logCPM","F","PValue","FDR"
"SNX17","SNX17",-1.95613915546224,2.55641143011233,0.718215110914329,0.396731817002196,1
"ANO6","ANO6",-0.34462675742353,7.6542578231354,0.71813598776375,0.396757827378389,1
"NTHL1","NTHL1",2.79169931984223,0.872951073977872,0.717402741968275,0.396998986512912,1
"BAG2","BAG2",-0.588105740443592,5.46725289503387,0.717226377766578,0.39705702297716,1
"ZDHHC16","ZDHHC16",-1.83579072203825,2.73870353094753,0.71712913233588,0.397089028935609,1
"ZNHIT1","ZNHIT1",-2.20627207661782,2.17207865814212,0.716765533127862,0.397208731755419,1
"ARID1A","ARID1A",-0.909803991101889,4.42822869136166,0.716614714585636,0.397258398987248,1
"CLGN","CLGN",1.8234506264864,2.78712174483229,0.716507218541825,0.397293804825432,1
"FAM129B","FAM129B",1.62072339385538,3.06191028792677,0.716199773252704,0.397395092868043,1
"AFAP1L1","AFAP1L1",0.938837797410608,4.36748895885561,0.716190342169504,0.397398200534102,1
"EIF5A2","EIF5A2",2.3322767878175,2.06272861894318,0.715892818409253,0.397496256561058,1
"RPL37","RPL37",0.48878193052983,5.98442303653282,0.715494926486408,0.397627445959345,1
"NEK4","NEK4",0.563508539979808,5.56579517652376,0.715028920631674,0.397781172865099,1
"NR6A1","NR6A1",-1.6793350433843,2.9692811459245,0.714677750308626,0.397897074381707,1
"ECI2","ECI2",-1.22084655547842,3.7646027139124,0.714207581362017,0.398052327101324,1
"SCAND1","SCAND1",-2.86608390673209,0.404495047379243,0.713654922905103,0.398234930411245,1
"AGAP1","AGAP1",-2.03252701572479,2.42152465190665,0.711628742656263,0.398905436313355,1
"MDFIC","MDFIC",1.18308402532429,3.81827357593635,0.711625409989875,0.398906540508835,1
"ERBB4","ERBB4",0.839969923837184,4.60000839910754,0.711603325871946,0.398913857639635,1
"CCT6A","CCT6A",-0.358572946340764,7.34612570036144,0.711584343992116,0.398920147061193,1
"CGNL1","CGNL1",2.58580720060492,1.43252933861494,0.710755356399914,0.39919496244061,1
"REV3L","REV3L",0.300755685063899,9.25240394729782,0.710651977282904,0.399229252592791,1
"YPEL2","YPEL2",0.421818427132626,6.51749661157403,0.71009622271431,0.399413665762322,1
"LOC101115640","LOC101115640",0.304812853108379,8.99669898391653,0.709718247354965,0.399539157897573,1
"MSRB3","MSRB3",-0.311022446792959,8.65404341258136,0.70967117637438,0.399554790001194,1
"CEP350","CEP350",-0.311609044644591,8.6100768252146,0.708922751317929,0.399803458416844,1
"GPANK1","GPANK1",0.861179669366339,4.54669922153621,0.708729641815067,0.399867656539455,1
"CD276","CD276",-2.83992577769218,0.862481591555067,0.708382545924055,0.399983084114395,1
"ENDOV","ENDOV",-2.03230678534241,2.4509072429366,0.707834752951343,0.400165352310074,1
"RELN","RELN",-1.46680216893839,3.3088552890997,0.707691430461921,0.400213060155049,1
"ATP5H","ATP5H",0.401962923987355,6.7235179917974,0.707589034863654,0.40024714969338,1
"LOC101123359","LOC101123359",-2.34690411673283,1.90171812744234,0.707572182679996,0.400252760525301,1
"ERH","ERH",-1.99936911847779,2.46763878275842,0.707553823016618,0.400258873393276,1
"LOC101112525","LOC101112525",-0.408308492637531,6.65041099791925,0.707452038153665,0.400292765220183,1
"KIAA0895","KIAA0895",-2.58148799195125,1.41086980532559,0.707425534042923,0.400301591112767,1
"TCP1","TCP1",-0.36448986583434,7.24249182932178,0.707286461666578,0.400347906965772,1
"ACTN2","ACTN2",0.269794377257572,11.6444988947798,0.707286363696802,0.400347939595794,1
"CNR1","CNR1",-1.67516926493297,2.95940532135912,0.707244772621067,0.400361792356838,1
"C9H8orf22","C9H8orf22",0.682851302084441,5.06853370897887,0.706846724490647,0.40049440563735,1
"CD320","CD320",2.29797705254882,1.98055608100965,0.706707376586378,0.400540845695039,1
"CACYBP","CACYBP",-0.552310558842187,5.6041161026126,0.706417792235789,0.400637379599654,1
"CMYA5","CMYA5",-0.252523757971342,13.1386634607286,0.706411737576543,0.400639398300754,1
"GSTP1","GSTP1",0.976547002644996,4.26251671277173,0.706161917227993,0.400722704484169,1
"UXS1","UXS1",0.961897385206347,4.29094272290579,0.705517091182494,0.400937847237793,1
"KIAA0753","KIAA0753",-2.53236200718523,1.60323587400449,0.705017675332889,0.401104589919282,1
"CARF","CARF",0.832976728878298,4.61043577958339,0.704803505723163,0.401176126743308,1
"TMEM183A","TMEM183A",1.28293297345552,3.61560605935039,0.70431225555047,0.401340283893519,1
"WASL","WASL",-0.48137273637276,6.00702965790043,0.704288643899799,0.401348176467887,1
"SHF","SHF",2.68028106458374,1.11088536384895,0.704234344147011,0.401366327889984,1
"SUCLG1","SUCLG1",-0.471433870453821,6.08785287411299,0.703870741842949,0.401487904280495,1
"FAM13B","FAM13B",-0.685627797111239,5.04776908454045,0.703864128071374,0.401490116198885,1
"CXCL14","CXCL14",-1.5247429315018,3.21124584837988,0.703765032692195,0.401523259907044,1
"PNPLA7","PNPLA7",2.55582888104837,1.55061062313805,0.703628663053764,0.401568876965192,1
"ANK3","ANK3",-0.321416637601687,8.190637474171,0.703609243506618,0.40157537361766,1
"CIAPIN1","CIAPIN1",-1.33505192721883,3.53779925104039,0.703553485783781,0.401594027761828,1
"BOD1","BOD1",-0.927988732210959,4.36560748203121,0.703261656019443,0.401691682039507,1
"STIM2","STIM2",0.876555498480139,4.49003723191869,0.702937113930467,0.401800323300505,1
"SNRK","SNRK",-0.469114445387732,6.09205022777986,0.702801725684173,0.401845657473819,1
"DAPP1","DAPP1",2.38349055328511,1.80957434648781,0.700440739515795,0.402637420896009,1
"RCSD1","RCSD1",-0.45039173424708,6.22759884399468,0.700125849990462,0.402743191496079,1
"SNX30","SNX30",1.64615234954656,3.0047854014473,0.700118309097094,0.402745724959002,1
"IER5","IER5",2.38858323737093,1.79684533926445,0.69911068727066,0.40308445761873,1
"LOC101108756","LOC101108756",2.81985140121788,0.781318005898316,0.698757471088108,0.403203296649673,1
"LOC101122183","LOC101122183",0.600783289123852,5.36804684271759,0.697901230639602,0.403491589287948,1
"LOC105605161","LOC105605161",-2.23579074828217,0.756984106875848,0.697853923694997,0.40350752609469,1
"LOC106991450","LOC106991450",2.31258387886393,0.276587411371004,0.697848802204783,0.403509251482014,1
"PAIP1","PAIP1",0.370260512648921,7.10466188062662,0.696312072292262,0.404027449002955,1
"LOC106991942","LOC106991942",-2.85119694595774,0.290687711770575,0.695805238898624,0.404198570006247,1
"GPN2","GPN2",2.74626996028023,0.82538097043001,0.695654512213214,0.404249479903573,1
"MOCOS","MOCOS",-1.99513462550897,2.45309357832304,0.695517645941398,0.404295716368303,1
"RHOA","RHOA",0.935151079319112,4.34134827572116,0.695401864070436,0.404334836077352,1
"FCHSD1","FCHSD1",-2.80987345227946,0.764320578106492,0.69471021236,0.404568642419187,1
"KIAA0319L","KIAA0319L",-1.10187280916774,3.96216624023091,0.694645086680378,0.404590667701915,1
"NAT10","NAT10",1.55533387843747,3.13793008990835,0.694329092209639,0.404697560800333,1
"TMEM43","TMEM43",-1.41725143208398,3.37114997821603,0.694235146812128,0.404729348148104,1
"UTP6","UTP6",-0.606613184923783,5.33508901974614,0.694137950814073,0.404762239203931,1
"PDCD2","PDCD2",2.11027112666707,2.24752536282877,0.694037071677032,0.404796380757358,1
"PCDH10","PCDH10",-2.90103148821076,0.494029641618349,0.693857108568834,0.404857297943324,1
"RPS2","RPS2",0.310108999523307,8.55347469413109,0.693358564010987,0.405026124277181,1
"DLD","DLD",0.298667377367214,9.14829617994958,0.693072826825405,0.405122932203958,1
"NOP58","NOP58",0.653988837578396,5.15545431517316,0.69282671847304,0.405206340945467,1
"WDR11","WDR11",-0.798782001654751,4.68658911043902,0.692668836566145,0.405259862010578,1
"POLA2","POLA2",-2.71392959864148,1.00607157260491,0.692452221343827,0.405333310136905,1
"SPHAR","SPHAR",-1.69840107371569,2.90839135235328,0.691949805109136,0.405503740215103,1
"LOC105602776","LOC105602776",2.31310697589069,0.225526760669428,0.691473103482768,0.405665544176324,1
"SGCG","SGCG",-0.733180462290717,4.88942267755474,0.691245775308951,0.405742738034144,1
"GAA","GAA",1.47396918222591,3.27355853175216,0.691230547612348,0.405747909672239,1
"DECR1","DECR1",-0.867604492771919,4.4954648601793,0.691166522796541,0.405769654867006,1
"DDR1","DDR1",2.42479033098512,1.69462631407561,0.691019431530331,0.405819618951934,1
"MXI1","MXI1",0.634082468136596,5.21723913402225,0.690939127889482,0.405846900355087,1
"FXR2","FXR2",0.618548919604713,5.28121893758252,0.690309287536456,0.406060967828918,1
"PNPLA6","PNPLA6",-1.96546490823058,2.5328743196304,0.690211454688684,0.406094233655132,1
"ARHGEF9","ARHGEF9",-1.26480347940329,3.66385718063385,0.690158600817878,0.406112207065138,1
"DUSP15","DUSP15",-1.72758532408601,2.84275069921658,0.690004359524601,0.406164664784764,1
"CNKSR1","CNKSR1",-2.14770969279865,0.454670653159431,0.689804910698257,0.406232512353808,1
"PSEN2","PSEN2",-2.24256551503745,2.03923123004109,0.689765821552432,0.406245811459187,1
"ZDHHC18","ZDHHC18",2.31325460798109,0.211411414809253,0.689724973490656,0.406259709672177,1
"SETDB2","SETDB2",-0.907114309585034,4.39398991379726,0.689037600911765,0.406493686829108,1
"TRIM25","TRIM25",-1.20983050225722,3.73049387030676,0.688748589911082,0.406592123167688,1
"NCOA7","NCOA7",1.25301142479928,3.64271865949911,0.688213566913208,0.40677444258226,1
"SLC9C2","SLC9C2",2.50479663016987,1.50278044588223,0.687897222136782,0.406882299465178,1
"LOC105606095","LOC105606095",-2.76147841949769,0.750463473777388,0.687896350157901,0.406882596821833,1
"TRMT61A","TRMT61A",2.76696104974843,0.903531531257881,0.68786264556527,0.40689409079,1
"HFE","HFE",-1.73176569147117,2.8395020390019,0.687756510223976,0.406930288257348,1
"AMOT","AMOT",0.321459694917191,8.06545479040135,0.687622232903249,0.4069760903043,1
"EIF4G3","EIF4G3",-0.33601619234648,7.67967416451416,0.687451550465796,0.40703432104587,1
"MLLT1","MLLT1",2.47451314939099,1.66642457727494,0.687379519581036,0.407058899067216,1
"QDPR","QDPR",1.81618526446009,2.70564524572869,0.687312826858428,0.407081657564794,1
"ANKRD29","ANKRD29",2.84173298284988,0.255333494591757,0.686997766952435,0.407189195091412,1
"MBD1","MBD1",0.782575626087363,4.72889830806539,0.686996353002493,0.40718967780031,1
"PSAP","PSAP",-0.405770391621597,6.61009554488712,0.686748493229545,0.407274307691907,1
"TLL2","TLL2",-2.18117991087462,0.796427798335821,0.686326772761222,0.407418360254214,1
"EIF3A","EIF3A",-0.336623967679669,7.66669339309817,0.686224792310743,0.407453206253497,1
"OTUD6B","OTUD6B",0.408293771219301,6.57136338073469,0.685722838749572,0.407624783892482,1
"LOC105603094","LOC105603094",0.938166447790151,4.30320218275768,0.685029946313697,0.407861802207453,1
"MAP2K6","MAP2K6",-0.542233713787745,5.60716129692019,0.684152420433457,0.408162268293308,1
"HENMT1","HENMT1",-2.14843569330639,0.407159565307476,0.683880207608582,0.408255540301692,1
"CCDC130","CCDC130",-2.14848119376455,0.404260630559293,0.683521577286097,0.408378470449797,1
"KCTD2","KCTD2",-1.37733874365686,3.41848538104647,0.683520074498802,0.408378985684617,1
"TIMM17A","TIMM17A",2.57028873898515,1.32143553553433,0.683353232498407,0.408436193860548,1
"ITGAV","ITGAV",-0.346798595898669,7.43611536844214,0.683167670209297,0.408499834815473,1
"IPO7","IPO7",0.292278655850862,9.45275433476913,0.683154456632738,0.408504367135008,1
"DTNBP1","DTNBP1",1.63044553771593,2.99167995339095,0.682735133167958,0.408648235406115,1
"PLA2G7","PLA2G7",0.459162491847618,6.12422492713339,0.68272320608443,0.408652328630045,1
"C3H12orf73","C3H12orf73",2.67809148750997,1.11184622607172,0.682398339128831,0.408763841994982,1
"AKAP9","AKAP9",-0.309307779619782,8.45625763999767,0.68234487974888,0.408782196664072,1
"CREBRF","CREBRF",0.398785773958501,6.66049001713885,0.682285964581786,0.408802425916676,1
"MED24","MED24",-2.03139541047967,2.35189004590241,0.681491088081238,0.409075500332321,1
"MRPS7","MRPS7",1.05047689985041,4.06244261748292,0.681230758425099,0.409164993034461,1
"YIPF5","YIPF5",-0.672889659288933,5.05928072018617,0.680719226947748,0.40934092436316,1
"LOC105604994","LOC105604994",-1.7405246621554,2.81451704247557,0.679815506221108,0.409652013259938,1
"LOC101103220","LOC101103220",2.30746550540973,1.89656598059572,0.679516551974281,0.409754999114495,1
"POLD4","POLD4",2.70684307677503,0.787469651117917,0.679436385365578,0.409782621939483,1
"EMC9","EMC9",1.061221745467,4.02161447961954,0.67943243116514,0.409783984500108,1
"SNRPF","SNRPF",-2.27184307952562,1.98811538890561,0.679388295012224,0.409799193635886,1
"VDAC2","VDAC2",0.293509456205343,9.30878848907422,0.679206067800531,0.409861997164777,1
"GTF2F2","GTF2F2",-0.718600129770447,4.90221700357808,0.678752475907149,0.410018386376703,1
"SYT11","SYT11",2.39253339580561,1.76307792874638,0.678644773240776,0.410055532942418,1
"MRPS2","MRPS2",-2.28211867701289,1.9189708358191,0.677957318543558,0.41029275217324,1
"KDELR1","KDELR1",2.11861442040383,2.18217788676987,0.677038829507085,0.410610009294004,1
"AP4E1","AP4E1",-0.369117482161755,7.0260492800812,0.676485245969717,0.410801398045454,1
"COG8","COG8",1.85047112787112,2.6427231062612,0.676113353354687,0.410930045085295,1
"ADAM17","ADAM17",-0.800753838660209,4.66490585111809,0.675780161608875,0.411045354894653,1
"ZNF704","ZNF704",-1.55018590894823,3.10257581048034,0.675325762115543,0.411202688653427,1
"FGL1","FGL1",1.70278979665122,2.85497430118591,0.6752577787163,0.411226235222509,1
"COQ5","COQ5",-1.39554426495761,3.37214403331597,0.674998315359477,0.411316120590562,1
"TNPO1","TNPO1",-0.310433610017304,8.34370227997872,0.674803570068816,0.411383604821746,1
"FOXRED1","FOXRED1",-1.38024717157398,3.43473676732846,0.674531487491911,0.411477915718118,1
"PABPN1","PABPN1",1.86162963148166,2.60158929735739,0.674417801445791,0.411517331693194,1
"DCPS","DCPS",-2.51582174580193,1.4490396330478,0.674116520078567,0.411621815564066,1
"LRP11","LRP11",-0.732360344889473,4.84365255643639,0.674086969042039,0.411632065918751,1
"PEX6","PEX6",2.49424434811398,1.45396412075847,0.674061027561059,0.411641064538564,1
"RGP1","RGP1",2.33749125550988,1.78269162087842,0.673238154716351,0.411926654423732,1
"GPR146","GPR146",2.61444922835645,1.28508987772936,0.67302869735195,0.411999396254361,1
"LOC101106041","LOC101106041",-2.4774655854911,1.4978892320034,0.672895657091737,0.412045609249102,1
"LOC105613145","LOC105613145",2.31477254622112,0.0718660545937229,0.672744958503945,0.412097965290105,1
"LOC105614720","LOC105614720",2.31477560131804,0.0715932329951277,0.672712255532784,0.41210932832492,1
"CAMKK2","CAMKK2",2.13156228654006,2.1594447298447,0.672413597655743,0.412213121922877,1
"TMEM30A","TMEM30A",0.363413602244626,7.09657196514739,0.672124031171559,0.412313792771884,1
"INTS7","INTS7",1.12460215975307,3.87441027647383,0.671785627624714,0.412431488302169,1
"FAM151B","FAM151B",2.22634883096768,1.99115074936113,0.67166727735688,0.412472661794919,1
"MEGF6","MEGF6",2.31488118476559,0.0621797524747101,0.671584950103001,0.412501306629634,1
"LOC106990526","LOC106990526",2.49370658540068,1.46153696546137,0.67055407579825,0.412860236294884,1
"EHBP1","EHBP1",-0.540020267309471,5.59627503680251,0.670239485377499,0.412969862142425,1
"ZMYM6NB","ZMYM6NB",-2.15030044245849,0.294292976407485,0.670144611873397,0.413002931304327,1
"NCKAP1","NCKAP1",-0.308679419182872,8.37120564158498,0.669872757378653,0.41309771071514,1
"TRAPPC11","TRAPPC11",0.718815985820304,4.87461665295406,0.669598957301276,0.413193200900747,1
"LOC105610284","LOC105610284",-2.5424085719116,1.35064673904915,0.669357321745638,0.41327750050731,1
"GGCX","GGCX",1.41308262713117,3.31797340686262,0.66930382459163,0.413296167540387,1
"SMAD2","SMAD2",-0.412130025185941,6.48266137099059,0.669268012015342,0.413308664500023,1
"TRMT2A","TRMT2A",1.96259548110546,2.42276640174253,0.668670349710841,0.41351730386507,1
"GLIS3","GLIS3",-1.91708963932339,2.50754829686946,0.668665930071432,0.413518847307083,1
"BRPF1","BRPF1",-2.17411492828616,2.10139201654261,0.668506989326134,0.413574358810598,1
"DPYSL3","DPYSL3",0.817829374421822,4.5983187911432,0.668485904694938,0.41358172363736,1
"HBP1","HBP1",0.498980771491764,5.80957694649725,0.668373510687997,0.413620985947929,1
"LOC105613980","LOC105613980",-1.17246169348157,3.76794285025498,0.668296115726423,0.413648025333839,1
"LYSMD3","LYSMD3",0.478031159280918,5.94667561551306,0.668264881030965,0.413658938502149,1
"REL","REL",2.25501759267612,1.97680204358168,0.668016140974516,0.413745861600504,1
"C1H3orf38","C1H3orf38",-0.402506223673136,6.58154367701218,0.66795097885692,0.413768637196645,1
"VKORC1L1","VKORC1L1",-0.645366518715714,5.1298729304435,0.66718701333566,0.414035798270359,1
"VAC14","VAC14",2.64694381595152,1.10966737019782,0.666056294401484,0.414431682502324,1
"ATXN10","ATXN10",0.548791064317378,5.54233303524415,0.665743541212862,0.414541281650693,1
"MTFP1","MTFP1",2.54748767206542,1.29136408075672,0.665573249434493,0.414600975602517,1
"MLIP","MLIP",0.387338713818031,6.7444832233519,0.664634928261712,0.414930122277317,1
"LOC101115897","LOC101115897",-0.515917110870225,5.7040564648381,0.664544026912327,0.414962029431334,1
"MED21","MED21",1.50977795432704,3.14660502803586,0.664148943008713,0.415100749487803,1
"TBC1D9B","TBC1D9B",0.656805407169634,5.08966151366325,0.664006860389979,0.415150653676078,1
"RGS19","RGS19",-2.78465449691523,0.440264728779591,0.663959095457845,0.415167432320131,1
"C3H22orf23","C3H22orf23",2.7866594805201,0.527893280704705,0.663419699470562,0.415356978573613,1
"ST13","ST13",-0.308694996286241,8.30710121165693,0.663156090164687,0.415449658741063,1
"FAM124B","FAM124B",1.40119667863254,3.36059321568919,0.662768528948746,0.41558597375818,1
"ARHGEF17","ARHGEF17",1.98616298252994,2.3847914154379,0.662439834768223,0.415701635706962,1
"ACOX3","ACOX3",-1.25086423591013,3.60100866271823,0.66205324527031,0.415837731105806,1
"CBFB","CBFB",-0.539046829611269,5.57975483438904,0.661772737454203,0.415936522742438,1
"LIAS","LIAS",0.761566905981196,4.7464537083949,0.661144601750582,0.416157871179351,1
"OMA1","OMA1",-0.802524145093432,4.61101128847656,0.661112069387742,0.416169340000236,1
"ARRDC4","ARRDC4",1.03746397621465,4.04397972812568,0.660741302455239,0.416300081719883,1
"RPL10A","RPL10A",0.558866041203643,5.4916019018909,0.660673834221078,0.416323879262868,1
"RIC8B","RIC8B",-0.514195466875218,5.70772219078464,0.660342353010578,0.416440829358751,1
"LOC101113047","LOC101113047",-2.17987243761759,0.604750731594509,0.660069879157672,0.416536997533036,1
"SCHIP1","SCHIP1",0.39811259313175,6.60646007044662,0.659736562049794,0.416654684823959,1
"SRBD1","SRBD1",1.07089315359309,3.96806563872423,0.659641653173849,0.416688204186224,1
"PIK3AP1","PIK3AP1",2.6214677254341,1.16572919839267,0.659371537782569,0.416783623869111,1
"EML3","EML3",2.72061758070326,0.864377770395901,0.659201198992129,0.416843813619172,1
"PFDN1","PFDN1",0.922828971268426,4.29679192427031,0.65898473054842,0.416920322048086,1
"TADA2A","TADA2A",-1.24849601087911,3.60991156765284,0.658898747698536,0.41695071754097,1
"CDC23","CDC23",-1.1073922239399,3.88184892112962,0.658443539849983,0.417111691288688,1
"TMEM182","TMEM182",-0.310910474545489,8.18797321766266,0.65728530486633,0.417521690805597,1
"NDUFA1","NDUFA1",0.456319999478528,6.0738780006947,0.657160855232772,0.417565779910923,1
"TNXB","TNXB",-0.906892174983263,4.33945401666053,0.657043349370606,0.417607415378098,1
"WDR1","WDR1",0.602018558189278,5.28527399432338,0.65667023725447,0.417739659877174,1
"NUDT7","NUDT7",2.40345955936219,1.56449142333011,0.656608661630773,0.417761490500429,1
"RANBP3","RANBP3",-1.37952518181165,3.36266411228281,0.656519921017488,0.417792955006426,1
"MRPL24","MRPL24",1.28949248892197,3.51601489638177,0.656300960888611,0.4178706061456,1
"DEK","DEK",0.310927693583819,8.16631589010579,0.656174347750453,0.417915517510119,1
"NSFL1C","NSFL1C",0.70693267497251,4.90453082679166,0.655988137129809,0.417981581934087,1
"LOC105606471","LOC105606471",-2.23259799335363,0.448664302683372,0.65537662806045,0.41819864442838,1
"SYTL2","SYTL2",0.753036017317653,4.76231788507393,0.655024981550881,0.418323541514178,1
"UBE2O","UBE2O",-1.6469828969482,2.91340031236651,0.65491442241589,0.418362821146154,1
"LOC101116326","LOC101116326",1.80906964015767,2.65451996867896,0.654836731869266,0.418390426454466,1
"APPBP2","APPBP2",-0.358281234359765,7.10992498620312,0.654604332584345,0.418473019655659,1
"SESTD1","SESTD1",0.535209569038595,5.58471290765926,0.654531432381215,0.418498932914287,1
"LOC105605028","LOC105605028",-1.95056591085014,2.42753237294487,0.654269933366482,0.418591905547691,1
"PLCB4","PLCB4",0.572771826085389,5.41196147999148,0.654251629557099,0.41859841438421,1
"DTWD2","DTWD2",1.71576572896089,2.79628615657203,0.653986058650775,0.418692868375319,1
"LOC105604103","LOC105604103",-1.71584860010638,2.79162597314522,0.653637527731304,0.418816876392443,1
"SNX7","SNX7",1.67319307795714,2.86777345422202,0.653631500376438,0.418819021418585,1
"RPN2","RPN2",0.792742799897392,4.63826168996395,0.653119069998945,0.419001445906607,1
"CD9","CD9",-1.48312496435464,3.19960268147433,0.653034542416058,0.41903154897335,1
"OFD1","OFD1",0.828760209423525,4.54417647150713,0.652506942364106,0.419219517607336,1
"MRAS","MRAS",2.16793841880143,2.08146105483881,0.652000801381862,0.419399959055106,1
"SGOL2","SGOL2",-0.75118442649557,4.74822239929048,0.6513601723659,0.419628512039256,1
"NR5A2","NR5A2",1.98789613669816,2.3614701318606,0.65098909713006,0.419760983008857,1
"RPS6KC1","RPS6KC1",0.511469307342843,5.69689400192785,0.65061633026071,0.419894120654006,1
"CAPN1","CAPN1",-1.34846322676589,3.4064614608839,0.650304797298495,0.420005436260397,1
"SLAIN2","SLAIN2",-0.428828883275178,6.27311250742973,0.650109011517865,0.420075416105153,1
"TNFRSF8","TNFRSF8",-2.23204997892095,0.407704616725863,0.6499436722724,0.420134526967811,1
"AP4S1","AP4S1",-1.02068906778324,4.06075286273303,0.649623573310882,0.420249001642672,1
"PI4K2A","PI4K2A",-2.00811319362203,2.30794302785299,0.648916149136,0.420502157739812,1
"AVPI1","AVPI1",1.77603165702361,2.73688696112582,0.648557410192787,0.420630621644796,1
"LEF1","LEF1",-2.17908884793655,0.517772594457078,0.648536302962978,0.420638181938187,1
"CWC22","CWC22",-0.615081043040724,5.21100533388042,0.648490438028422,0.420654610769582,1
"USP40","USP40",-0.580651769741473,5.34560266474881,0.6483181082778,0.420716347891382,1
"ARHGDIB","ARHGDIB",-2.5020237213642,1.3278267368611,0.648173430824589,0.420768189023973,1
"GATAD2B","GATAD2B",-1.12132146247094,3.83665461486492,0.648157976610943,0.42077372717436,1
"ATP6V1H","ATP6V1H",1.09664228058167,3.8944527697583,0.648003897411451,0.420828948732256,1
"ARAP1","ARAP1",1.41812333389272,3.28434342475841,0.647872779882926,0.420875949412642,1
"PLTP","PLTP",2.1995010597113,1.95168083190627,0.646950425388831,0.421206800282192,1
"TAF9B","TAF9B",-1.1786916573062,3.7178743287786,0.646690484102421,0.421300112039688,1
"TUFM","TUFM",0.899683197777937,4.34181941442571,0.646518946926654,0.421361706073234,1
"PTPRD","PTPRD",0.850841672991162,4.46414140110998,0.64647539244674,0.421377347367753,1
"LZIC","LZIC",-0.540416177125085,5.54467834018788,0.645947421758156,0.421567021342283,1
"LOC105615969","LOC105615969",2.83097001135276,0.149062030929015,0.645621645885863,0.421684120298694,1
"CACNA2D3","CACNA2D3",1.4800094505406,3.17981563210754,0.645365025643554,0.421776395752235,1
"NPTN","NPTN",0.460918582414525,6.00402190812367,0.644766495634186,0.421991732404007,1
"PARP12","PARP12",2.13550766301549,2.06726600139981,0.644703222635372,0.42201450610949,1
"DONSON","DONSON",-0.573372361495605,5.374518935374,0.644407596039589,0.422120934673561,1
"PHPT1","PHPT1",-1.79220322606293,2.66446963247524,0.643867293316119,0.42231555288783,1
"LOC106991747","LOC106991747",-1.47952048490909,3.20087642204512,0.643815525736381,0.42233420672909,1
"RPS16","RPS16",-1.48690943404749,3.15965601098393,0.643330742488559,0.422508952545261,1
"LAP3","LAP3",-0.85823804215634,4.44091157938821,0.643207910741848,0.422553245872166,1
"RPH3AL","RPH3AL",2.63967435050157,0.983928318249983,0.642665302733663,0.42274899438964,1
"MYO9A","MYO9A",-0.408114590412127,6.44284702394751,0.64250944397549,0.422805246302927,1
"SSPN","SSPN",-0.308450653212636,8.14041255716367,0.642390758163971,0.422848089423037,1
"NLK","NLK",0.915550604082749,4.2877962887311,0.641946692443042,0.423008445629081,1
"PRDX5","PRDX5",0.778863125614876,4.66192079736688,0.641919402756327,0.423018303155459,1
"STEAP2","STEAP2",2.18768213695255,1.95806565167127,0.641351955748906,0.423223353220661,1
"SLC39A14","SLC39A14",0.817488543386414,4.55537799896987,0.641248911959024,0.423260604628688,1
"SIX4","SIX4",-0.334333227890846,7.46837652938393,0.641237882119072,0.423264592322266,1
"LOC105607557","LOC105607557",-1.28070939650749,3.50930023604553,0.64098569411533,0.423355782937515,1
"PRELID3B","PRELID3B",-0.74914124170092,4.7315934247591,0.640418541118547,0.423560971773156,1
"LRRC8D","LRRC8D",1.87164487401436,2.51239752959649,0.640190231589109,0.423643613375395,1
"LOC105604783","LOC105604783",-2.6437351152234,0.513047264633343,0.640099913413063,0.423676312676894,1
"CALCOCO1","CALCOCO1",0.603333433765618,5.25034074759411,0.639812247650184,0.423780486032847,1
"LOC101112635","LOC101112635",-1.42995000479234,3.23454408308074,0.63902387624296,0.424066178530664,1
"MAGEH1","MAGEH1",2.19561920264115,1.9326670239857,0.638355417149991,0.424308643210499,1
"LOC105603102","LOC105603102",-1.11693631957964,3.82243718309879,0.637993559758222,0.424439983558978,1
"RC3H2","RC3H2",-0.345624560011115,7.23749196729008,0.637870110781572,0.424484804758706,1
"MPC1","MPC1",0.397053059608821,6.54882148224495,0.637297703424651,0.424692724258911,1
"ANKZF1","ANKZF1",-2.24816020482928,1.84571175328389,0.637254465848132,0.424708435954213,1
"LOC105603670","LOC105603670",-1.45382937040824,3.1935291750787,0.637167793112296,0.424739933770764,1
"CPNE2","CPNE2",1.86731784120179,2.49278582900659,0.637078317117069,0.424772454001823,1
"RASL10B","RASL10B",-2.18310054650113,1.96774875198535,0.636733480502268,0.42489782054291,1
"CEP95","CEP95",1.28250157191211,3.50046277634164,0.636664108335851,0.424923047746731,1
"CAND1","CAND1",0.334557777082164,7.43834670872387,0.63655021007149,0.424964471754862,1
"RPL26","RPL26",0.391315208569089,6.61438004622166,0.636272592665779,0.425065464691093,1
"HERC5","HERC5",1.2919860977243,3.47329197249851,0.636128920526057,0.425117744560065,1
"TFEC","TFEC",-2.33182915750028,1.6745837918286,0.636090668577728,0.425131665427301,1
"AKR1A1","AKR1A1",1.55692762301573,3.00461964841172,0.636073999147833,0.425137732075559,1
"LOC101105356","LOC101105356",0.644690561491877,5.07720466935364,0.636001710082771,0.425164042358602,1
"C1QA","C1QA",1.83721584322437,2.57155754963839,0.635961698174679,0.425178606119444,1
"LOC101115626","LOC101115626",-1.91508326054893,2.42911253563478,0.63595170581602,0.425182243311684,1
"MANBAL","MANBAL",2.33771191079861,1.72264803966553,0.635736609611381,0.425260549099285,1
"RXRB","RXRB",1.94033463843419,2.3708244693419,0.635491546459326,0.425349790767639,1
