"","genes","logFC","logCPM","F","PValue","FDR"
"GNL2","GNL2",-0.200438172890783,4.07438192796121,0.0258057071274379,0.872376017921234,1
"KDM2B","KDM2B",0.315156627116524,2.92952642814323,0.0257239845576066,0.872576530980783,1
"PRKAB1","PRKAB1",-0.417224150357077,2.02786719156691,0.0256797306714808,0.872685247905805,1
"FBXO11","FBXO11",-0.0714748992947044,7.05945065927215,0.0256311888430943,0.872804609419095,1
"AAK1","AAK1",0.274154403797871,3.30490432637907,0.0256026738517079,0.872874780168264,1
"SUZ12","SUZ12",-0.10716010377875,5.54357419801795,0.0255078835431771,0.873108332177264,1
"C12H1orf112","C12H1orf112",0.315323854253156,2.92220684809764,0.0254727197493177,0.873195084710509,1
"METTL1","METTL1",0.477810408254035,1.19912248705491,0.0254288378726997,0.873303431782234,1
"SAMD1","SAMD1",0.333741723016603,2.76451645406187,0.0253966470445146,0.873382973899636,1
"LOC106991688","LOC106991688",-0.0472056606676401,13.3970919247951,0.025277914934068,0.87367680354846,1
"DPH5","DPH5",-0.190795823600524,4.16051956591871,0.0252626192352033,0.873714707640267,1
"SLC9B2","SLC9B2",-0.430948984409018,1.87316647345408,0.025260927491252,0.873718900653577,1
"EMP3","EMP3",-0.463706687414041,1.47742677448895,0.0252484296700529,0.873749881155827,1
"EEFSEC","EEFSEC",-0.437405747139437,1.77083723837285,0.0252407732617065,0.873768864297308,1
"RAB31","RAB31",-0.191549992340831,4.14860474736845,0.0251554736903862,0.87398055425409,1
"FIP1L1","FIP1L1",-0.201148183296162,4.0425547368043,0.0251497474685138,0.873994778323706,1
"GLCCI1","GLCCI1",-0.386163679493839,2.28097357106032,0.025086405737152,0.874152231547476,1
"STUB1","STUB1",0.166531610818248,4.46166735813418,0.0250796482234467,0.87416904122198,1
"NIFK","NIFK",-0.221388496736337,3.79222298475517,0.0249834370004903,0.874408624030651,1
"PHKG1","PHKG1",-0.110958292949046,5.4150520936125,0.0249553238318887,0.874478719984578,1
"ZNF624","ZNF624",-0.174329817288736,4.35631618303851,0.0249317390913666,0.87453755620639,1
"ABCF3","ABCF3",-0.135740028473088,4.93049827389493,0.0249313101650351,0.874538626501469,1
"BTG3","BTG3",-0.199942949124784,4.04057426668712,0.0248611541928685,0.874713813086449,1
"GNL3L","GNL3L",0.133439845747664,4.96161482926617,0.0248201889600698,0.874816224595597,1
"METTL10","METTL10",-0.283160182648258,3.17555036523061,0.0248101247992233,0.874841397861719,1
"BCL2L13","BCL2L13",0.130180135958038,5.02636779330851,0.0247765368359931,0.874925448594579,1
"ARMCX5","ARMCX5",0.221992552256149,3.78001496792708,0.0247023971971275,0.875111183002146,1
"MAPKAPK2","MAPKAPK2",-0.180467350125101,4.25384988279864,0.0245415304232612,0.875515170622377,1
"OTUD4","OTUD4",-0.0610839233379334,8.00272231111659,0.0245182705699249,0.875573695638568,1
"LAMB2","LAMB2",0.0914082663017353,5.96894072993537,0.0245107270384784,0.875592682316911,1
"MTA2","MTA2",0.352219206380816,2.5478197550506,0.0244638937161055,0.875710626404533,1
"DAB2IP","DAB2IP",-0.368489127834781,2.37829719256942,0.0244617285422059,0.875716081930433,1
"USP1","USP1",0.0758924713362731,6.64572888681698,0.0244190046078844,0.87582378282654,1
"NR1H2","NR1H2",0.317809092463647,2.84383743044943,0.0243579371201456,0.875977892896448,1
"LOC105608206","LOC105608206",0.19164181406122,4.11411518089419,0.0242690282306908,0.876202617814356,1
"MIEN1","MIEN1",0.478379503204607,0.903669775716339,0.0242585638181767,0.876229095237533,1
"TRAF7","TRAF7",0.211685483761625,3.87176875697455,0.0242391714353037,0.876278177992577,1
"CHCHD1","CHCHD1",-0.157480411713701,4.55214091568388,0.0242139225348728,0.876342113931862,1
"EMC1","EMC1",0.266630713688873,3.30405889532524,0.0241958509709227,0.876387896193919,1
"BMS1","BMS1",-0.117576827409851,5.23249285039784,0.024163850118865,0.876469009709457,1
